sep=,
"Account Description","Account Date","Bank / Customer / Supplier","Reference","Transaction Type","Description","Debit","Credit","Balance"
,"12/05/2025","8400/000 : FNB","1.50 LINODE . AKAMA 4XX*5191 09 MAY XX3922 1.50 LINODE . AKAMA 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXX","Account Payment","1.50 LINODE . AKAMA 4XX*5191 09 MAY XX3922 1.50 LINODE . AKAMA 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXX","28.08",,"1259089.09"
,"13/05/2025","8400/000 : FNB","Shopify 3633.95 SHOPIFY* 36 4XXXXX*5225 10 MAY XXXXXXXXXXXXXXXXXXX4805 Shopify","Account Payment","Shopify 3633.95 SHOPIFY* 36 4XXXXX*5225 10 MAY XXXXXXXXXXXXXXXXXXX4805 Shopify","67890.59",,"1326979.68"
,"13/05/2025","8400/000 : FNB","500.00 KDZ LLC 4XX*5191 10 MAY XX7664 500.00 KDZ LLC 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX7664","Account Payment","500.00 KDZ LLC 4XX*5191 10 MAY XX7664 500.00 KDZ LLC 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX7664","9341.16",,"1336320.84"
,"13/05/2025","8400/000 : FNB","499.00 CASSIDYAI.CO 4XX*5191 09 MAY XX3102 499.00 CASSIDYAI.CO 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXXX","Account Payment","499.00 CASSIDYAI.CO 4XX*5191 09 MAY XX3102 499.00 CASSIDYAI.CO 4XXXXX*5191 09 MAY XXXXXXXXXXXXXXXXX","9340.89",,"1345661.73"
,"13/05/2025","8400/000 : FNB","350.00 KODZ LLC 4XX*5191 10 MAY XX8016 350.00 KODZ LLC 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX8016","Account Payment","350.00 KODZ LLC 4XX*5191 10 MAY XX8016 350.00 KODZ LLC 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX8016","6538.81",,"1352200.54"
,"13/05/2025","8400/000 : FNB","249.00 EMBEDCHAIN 4XX*5191 10 MAY XX3045 249.00 EMBEDCHAIN 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX304","Account Payment","249.00 EMBEDCHAIN 4XX*5191 10 MAY XX3045 249.00 EMBEDCHAIN 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX30","4651.89",,"1356852.43"
,"13/05/2025","8400/000 : FNB","Github Inc. 210.00 GITHUB, INC. 4XXXXX*5225 11 MAY XXXXXXXXXXXXXXXXXXX4792 Github Inc.","Account Payment","Github Inc. 210.00 GITHUB, INC. 4XXXXX*5225 11 MAY XXXXXXXXXXXXXXXXXXX4792 Github Inc.","3923.29",,"1360775.72"
,"13/05/2025","8400/000 : FNB","99.00 PLAYFAB, INC. 4XX*5191 10 MAY XX2050 99.00 PLAYFAB, INC. 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXX","Account Payment","99.00 PLAYFAB, INC. 4XX*5191 10 MAY XX2050 99.00 PLAYFAB, INC. 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXX","1849.55",,"1362625.27"
,"13/05/2025","8400/000 : FNB","99.00 DMNS.APP BUSI 4XX*5191 10 MAY XX8580 99.00 DMNS.APP BUSI 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXX","Account Payment","99.00 DMNS.APP BUSI 4XX*5191 10 MAY XX8580 99.00 DMNS.APP BUSI 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXX","1849.55",,"1364474.82"
,"13/05/2025","8400/000 : FNB","99.00 DYNAMIC.XYZ 4XX*5191 11 MAY XX0826 99.00 DYNAMIC.XYZ 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXXX082","Account Payment","99.00 DYNAMIC.XYZ 4XX*5191 11 MAY XX0826 99.00 DYNAMIC.XYZ 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXXX08","1849.55",,"1366324.37"
,"13/05/2025","8400/000 : FNB","Shopify 74.75 SHOPIFY* 3642 4XXXXX*5225 10 MAY XXXXXXXXXXXXXXXXXXX9234 Shopify","Account Payment","Shopify 74.75 SHOPIFY* 3642 4XXXXX*5225 10 MAY XXXXXXXXXXXXXXXXXXX9234 Shopify","1396.5",,"1367720.87"
,"13/05/2025","8400/000 : FNB","Github Inc. 70.57 GITHUB, INC. 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXXX2963 Github Inc.","Account Payment","Github Inc. 70.57 GITHUB, INC. 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXXX2963 Github Inc.","1318.41",,"1369039.28"
,"13/05/2025","8400/000 : FNB","67.85 LEMSQZY* CHAT 4XX*5191 10 MAY XX0969 67.85 LEMSQZY* CHAT 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXX","Account Payment","67.85 LEMSQZY* CHAT 4XX*5191 10 MAY XX0969 67.85 LEMSQZY* CHAT 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXX","1267.59",,"1370306.87"
,"13/05/2025","8400/000 : FNB","60.00 INSOMNIA TEAM 4XX*5191 11 MAY XX1829 60.00 INSOMNIA TEAM 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXX","Account Payment","60.00 INSOMNIA TEAM 4XX*5191 11 MAY XX1829 60.00 INSOMNIA TEAM 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXX","1120.94",,"1371427.81"
,"13/05/2025","8400/000 : FNB","52.66 WINDSURF 4XX*5191 10 MAY XX3983 52.66 WINDSURF 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX3983","Account Payment","52.66 WINDSURF 4XX*5191 10 MAY XX3983 52.66 WINDSURF 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX3983","983.81",,"1372411.62"
,"13/05/2025","8400/000 : FNB","Github Inc. 42.00 GITHUB, INC. 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXXX8456 Github Inc.","Account Payment","Github Inc. 42.00 GITHUB, INC. 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXXX8456 Github Inc.","784.66",,"1373196.28"
,"13/05/2025","8400/000 : FNB","32.00 BUBBLE STARTE 4XX*5191 11 MAY XX4453 32.00 BUBBLE STARTE 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXX","Account Payment","32.00 BUBBLE STARTE 4XX*5191 11 MAY XX4453 32.00 BUBBLE STARTE 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXX","597.83",,"1373794.11"
,"13/05/2025","8400/000 : FNB","Facebook 417.89 FACEBK *4SY3 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXXX3024 Facebook","Account Payment","Facebook 417.89 FACEBK *4SY3 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXXX3024 Facebook","417.89",,"1374212"
,"13/05/2025","8400/000 : FNB","21.56 SLACK T0740DV 4XX*5191 10 MAY XX9339 21.56 SLACK T0740DV 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXX","Account Payment","21.56 SLACK T0740DV 4XX*5191 10 MAY XX9339 21.56 SLACK T0740DV 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXX","402.79",,"1374614.79"
,"13/05/2025","8400/000 : FNB","15.00 CAL.COM 4XX*5191 10 MAY XX7942 15.00 CAL.COM 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX7942","Account Payment","15.00 CAL.COM 4XX*5191 10 MAY XX7942 15.00 CAL.COM 4XXXXX*5191 10 MAY XXXXXXXXXXXXXXXXXXX7942","280.23",,"1374895.02"
,"13/05/2025","8400/000 : FNB","9.00 TWENTY.COM 4XX*5191 11 MAY XX2425 9.00 TWENTY.COM 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXXX2425","Account Payment","9.00 TWENTY.COM 4XX*5191 11 MAY XX2425 9.00 TWENTY.COM 4XXXXX*5191 11 MAY XXXXXXXXXXXXXXXXXXX2425","168.14",,"1375063.16"
,"14/05/2025","8400/000 : FNB","50.30 LINODE . AKAM 4XX*5191 12 MAY XX9059 50.30 LINODE . AKAM 4XXXXX*5191 12 MAY XXXXXXXXXXXXXXXXXX","Account Payment","50.30 LINODE . AKAM 4XX*5191 12 MAY XX9059 50.30 LINODE . AKAM 4XXXXX*5191 12 MAY XXXXXXXXXXXXXXXXX","939.72",,"1376002.88"
,"14/05/2025","8400/000 : FNB","15.00 TABNINE 4XX*5191 12 MAY XX3180 15.00 TABNINE 4XXXXX*5191 12 MAY XXXXXXXXXXXXXXXXXXX3180","Account Payment","15.00 TABNINE 4XX*5191 12 MAY XX3180 15.00 TABNINE 4XXXXX*5191 12 MAY XXXXXXXXXXXXXXXXXXX3180","280.23",,"1376283.11"
,"15/05/2025","8400/000 : FNB","180.00 AGENCYANALYT 4XX*5225 13 MAY XX4040 180.00 AGENCYANALYT 4XXXXX*5225 13 MAY XXXXXXXXXXXXXXXXXX","Account Payment","180.00 AGENCYANALYT 4XX*5225 13 MAY XX4040 180.00 AGENCYANALYT 4XXXXX*5225 13 MAY XXXXXXXXXXXXXXXXX","3369.05",,"1379652.16"
,"15/05/2025","8400/000 : FNB","57.33 PADDLE.NET* W 4XX*5191 14 MAY XX7489 57.33 PADDLE.NET* W 4XXXXX*5191 14 MAY XXXXXXXXXXXXXXXXXX","Account Payment","57.33 PADDLE.NET* W 4XX*5191 14 MAY XX7489 57.33 PADDLE.NET* W 4XXXXX*5191 14 MAY XXXXXXXXXXXXXXXXX","1080.95",,"1380733.11"
,"15/05/2025","8400/000 : FNB","29.12 RAILWAY 4XX*5191 13 MAY XX1847 29.12 RAILWAY 4XXXXX*5191 13 MAY XXXXXXXXXXXXXXXXXXX1847","Account Payment","29.12 RAILWAY 4XX*5191 13 MAY XX1847 29.12 RAILWAY 4XXXXX*5191 13 MAY XXXXXXXXXXXXXXXXXXX1847","545.04",,"1381278.15"
,"15/05/2025","8400/000 : FNB","5.00 WWW.FLUX.AI 4XX*5191 13 MAY XX0251 5.00 WWW.FLUX.AI 4XXXXX*5191 13 MAY XXXXXXXXXXXXXXXXXXX0251","Account Payment","5.00 WWW.FLUX.AI 4XX*5191 13 MAY XX0251 5.00 WWW.FLUX.AI 4XXXXX*5191 13 MAY XXXXXXXXXXXXXXXXXXX0251","93.59",,"1381371.74"
,"16/05/2025","8400/000 : FNB","Google Service Charges/Fees #INT PYMT FEE-34.99 Googl Google","Account Payment","Google Service Charges/Fees INT PYMT FEE-34.99 Googl Google","0.7",,"1381372.44"
,"16/05/2025","8400/000 : FNB","Google Service Charges/Fees #INT PYMT FEE-434.99 Goog Google","Account Payment","Google Service Charges/Fees INT PYMT FEE-434.99 Goog Google","8.7",,"1381381.14"
,"16/05/2025","8400/000 : FNB","Google Service Charges/Fees #INT PYMT FEE-224.99 Goog Google","Account Payment","Google Service Charges/Fees INT PYMT FEE-224.99 Goog Google","4.5",,"1381385.64"
,"16/05/2025","8400/000 : FNB","25.12 RAILWAY 4XX*5191 14 MAY XX1608 25.12 RAILWAY 4XXXXX*5191 14 MAY XXXXXXXXXXXXXXXXXXX1608","Account Payment","25.12 RAILWAY 4XX*5191 14 MAY XX1608 25.12 RAILWAY 4XXXXX*5191 14 MAY XXXXXXXXXXXXXXXXXXX1608","473.64",,"1381859.28"
,"16/05/2025","8400/000 : FNB","Github Inc. 14.00 GITHUB, INC. 4XXXXX*5225 14 MAY XXXXXXXXXXXXXXXXXXX4640 Github Inc.","Account Payment","Github Inc. 14.00 GITHUB, INC. 4XXXXX*5225 14 MAY XXXXXXXXXXXXXXXXXXX4640 Github Inc.","263.97",,"1382123.25"
,"16/05/2025","8400/000 : FNB","11.49 GOOGLE *Colab 4XX*5191 14 MAY XX9898 11.49 GOOGLE *Colab 4XXXXX*5191 14 MAY XXXXXXXXXXXXXXXXXX","Account Payment","11.49 GOOGLE *Colab 4XX*5191 14 MAY XX9898 11.49 GOOGLE *Colab 4XXXXX*5191 14 MAY XXXXXXXXXXXXXXXXX","216.64",,"1382339.89"
,"16/05/2025","8400/000 : FNB","280.00 WIZA.CO 4XX*5191 14 MAY XX6125 280.00 WIZA.CO 4XXXXX*5191 14 MAY XXXXXXXXXXXXXXXXXXX6125","Account Payment","280.00 WIZA.CO 4XX*5191 14 MAY XX6125 280.00 WIZA.CO 4XXXXX*5191 14 MAY XXXXXXXXXXXXXXXXXXX6125","5279.34",,"1387619.23"
,"16/05/2025","8400/000 : FNB","156.98 SLACK T0MN3D 4XX*5225 15 MAY XX1897 156.98 SLACK T0MN3D 4XXXXX*5225 15 MAY XXXXXXXXXXXXXXXXXX","Account Payment","156.98 SLACK T0MN3D 4XX*5225 15 MAY XX1897 156.98 SLACK T0MN3D 4XXXXX*5225 15 MAY XXXXXXXXXXXXXXXXX","2943.44",,"1390562.67"
,"16/05/2025","8400/000 : FNB","52.20 REPLIT, INC. 4XX*5191 14 MAY XX8688 52.20 REPLIT, INC. 4XXXXX*5191 14 MAY XXXXXXXXXXXXXXXXXXX8","Account Payment","52.20 REPLIT, INC. 4XX*5191 14 MAY XX8688 52.20 REPLIT, INC. 4XXXXX*5191 14 MAY XXXXXXXXXXXXXXXXXXX","984.22",,"1391546.89"
,"17/05/2025","8400/000 : FNB","376.40 HOLASPIRIT 4XX*5225 15 MAY XX4365 376.40 HOLASPIRIT 4XXXXX*5225 15 MAY XXXXXXXXXXXXXXXXXXX436","Account Payment","376.40 HOLASPIRIT 4XX*5225 15 MAY XX4365 376.40 HOLASPIRIT 4XXXXX*5225 15 MAY XXXXXXXXXXXXXXXXXXX43","7932.59",,"1399479.48"
,"17/05/2025","8400/000 : FNB","231.95 HOLASPIRIT 4XX*5225 15 MAY XX9575 231.95 HOLASPIRIT 4XXXXX*5225 15 MAY XXXXXXXXXXXXXXXXXXX957","Account Payment","231.95 HOLASPIRIT 4XX*5225 15 MAY XX9575 231.95 HOLASPIRIT 4XXXXX*5225 15 MAY XXXXXXXXXXXXXXXXXXX95","4888.32",,"1404367.8"
,"17/05/2025","8400/000 : FNB","350.00 FRAMER.COM 4XX*5191 16 MAY XX6981 350.00 FRAMER.COM 4XXXXX*5191 16 MAY XXXXXXXXXXXXXXXXXXX698","Account Payment","350.00 FRAMER.COM 4XX*5191 16 MAY XX6981 350.00 FRAMER.COM 4XXXXX*5191 16 MAY XXXXXXXXXXXXXXXXXXX69","350",,"1404717.8"
,"19/05/2025","8400/000 : FNB","20.00 VERCEL INC. 4XX*5191 16 MAY XX1268 20.00 VERCEL INC. 4XXXXX*5191 16 MAY XXXXXXXXXXXXXXXXXXX126","Account Payment","20.00 VERCEL INC. 4XX*5191 16 MAY XX1268 20.00 VERCEL INC. 4XXXXX*5191 16 MAY XXXXXXXXXXXXXXXXXXX12","373.52",,"1405091.32"
,"20/05/2025","8400/000 : FNB","Wix.com 579.60 WIX.COM 4XXXXX*5191 18 MAY XXXXXXXXXXXXXXXXXXX6952 Wix.com","Account Payment","Wix.com 579.60 WIX.COM 4XXXXX*5191 18 MAY XXXXXXXXXXXXXXXXXXX6952 Wix.com","10727.41",,"1415818.73"
,"21/05/2025","8400/000 : FNB","374.00 MANGOAPPS 4XX*5191 19 MAY XX5114 374.00 MANGOAPPS 4XXXXX*5191 19 MAY XXXXXXXXXXXXXXXXXXX5114","Account Payment","374.00 MANGOAPPS 4XX*5191 19 MAY XX5114 374.00 MANGOAPPS 4XXXXX*5191 19 MAY XXXXXXXXXXXXXXXXXXX5114","6922.11",,"1422740.84"
,"21/05/2025","8400/000 : FNB","59.00 GREENBACK.COM 4XX*5225 19 MAY XX9655 59.00 GREENBACK.COM 4XXXXX*5225 19 MAY XXXXXXXXXXXXXXXXXX","Account Payment","59.00 GREENBACK.COM 4XX*5225 19 MAY XX9655 59.00 GREENBACK.COM 4XXXXX*5225 19 MAY XXXXXXXXXXXXXXXXX","1091.99",,"1423832.83"
,"22/05/2025","8400/000 : FNB","74.00 PIPEDREAM, IN 4XX*5191 20 MAY XX9052 74.00 PIPEDREAM, IN 4XXXXX*5191 20 MAY XXXXXXXXXXXXXXXXXX","Account Payment","74.00 PIPEDREAM, IN 4XX*5191 20 MAY XX9052 74.00 PIPEDREAM, IN 4XXXXX*5191 20 MAY XXXXXXXXXXXXXXXXX","1367.02",,"1425199.85"
,"22/05/2025","8400/000 : FNB","54.00 AIRTABLE.COM/ 4XX*5191 21 MAY XX9771 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 MAY XXXXXXXXXXXXXXXXXX","Account Payment","54.00 AIRTABLE.COM/ 4XX*5191 21 MAY XX9771 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 MAY XXXXXXXXXXXXXXXXX","998.16",,"1426198.01"
,"27/05/2025","8400/000 : FNB","150.00 AUTH0.COM 4XX*5191 25 MAY XX4215 150.00 AUTH0.COM 4XXXXX*5191 25 MAY XXXXXXXXXXXXXXXXXXX4215","Account Payment","150.00 AUTH0.COM 4XX*5191 25 MAY XX4215 150.00 AUTH0.COM 4XXXXX*5191 25 MAY XXXXXXXXXXXXXXXXXXX4215","2759.57",,"1428957.58"
,"27/05/2025","8400/000 : FNB","399.99 POE.COM 4XX*5191 26 MAY XX8987 399.99 POE.COM 4XXXXX*5191 26 MAY XXXXXXXXXXXXXXXXXXX8987","Account Payment","399.99 POE.COM 4XX*5191 26 MAY XX8987 399.99 POE.COM 4XXXXX*5191 26 MAY XXXXXXXXXXXXXXXXXXX8987","399.99",,"1429357.57"
"3300/020 : Computer - Platforms","Closing Balance as at: 28/02/2026",,,,,"1429357.57",,
,"Movement for the period",,,,,"1429357.57",,
