Account Description,Account Date,Bank / Customer / Supplier,Reference,Transaction Type,Description,Debit,Credit,Balance,Source File,Transaction ID,Year-Month,Is Duplicate,Category,Refined Category,Final Category
,2025-05-17,8400/000 : FNB,376.40 HOLASPIRIT 4XX*5225 15 MAY XX4365 376.40 HOLASPIRIT 4XXXXX*5225 15 MAY XXXXXXXXXXXXXXXXXXX436,Account Payment,376.40 HOLASPIRIT 4XX*5225 15 MAY XX4365 376.40 HOLASPIRIT 4XXXXX*5225 15 MAY XXXXXXXXXXXXXXXXXXX43,7932.59,,1399479.48,AccountTransactionsReport.csv,412,2025-05,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-05-17,8400/000 : FNB,231.95 HOLASPIRIT 4XX*5225 15 MAY XX9575 231.95 HOLASPIRIT 4XXXXX*5225 15 MAY XXXXXXXXXXXXXXXXXXX957,Account Payment,231.95 HOLASPIRIT 4XX*5225 15 MAY XX9575 231.95 HOLASPIRIT 4XXXXX*5225 15 MAY XXXXXXXXXXXXXXXXXXX95,4888.32,,1404367.8,AccountTransactionsReport.csv,413,2025-05,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-05-17,8400/000 : FNB,350.00 FRAMER.COM 4XX*5191 16 MAY XX6981 350.00 FRAMER.COM 4XXXXX*5191 16 MAY XXXXXXXXXXXXXXXXXXX698,Account Payment,350.00 FRAMER.COM 4XX*5191 16 MAY XX6981 350.00 FRAMER.COM 4XXXXX*5191 16 MAY XXXXXXXXXXXXXXXXXXX69,350.0,,1404717.8,AccountTransactionsReport.csv,414,2025-05,False,Other Computer Services,Design Tools,Design Tools
,2025-05-19,8400/000 : FNB,20.00 VERCEL INC. 4XX*5191 16 MAY XX1268 20.00 VERCEL INC. 4XXXXX*5191 16 MAY XXXXXXXXXXXXXXXXXXX126,Account Payment,20.00 VERCEL INC. 4XX*5191 16 MAY XX1268 20.00 VERCEL INC. 4XXXXX*5191 16 MAY XXXXXXXXXXXXXXXXXXX12,373.52,,1405091.32,AccountTransactionsReport.csv,415,2025-05,False,Cloud Services,Cloud Services,Cloud Services
,2025-05-20,8400/000 : FNB,Wix.com 579.60 WIX.COM 4XXXXX*5191 18 MAY XXXXXXXXXXXXXXXXXXX6952 Wix.com,Account Payment,Wix.com 579.60 WIX.COM 4XXXXX*5191 18 MAY XXXXXXXXXXXXXXXXXXX6952 Wix.com,10727.41,,1415818.73,AccountTransactionsReport.csv,416,2025-05,False,E-commerce Platforms,E-commerce Platforms,E-commerce Platforms
,2025-05-21,8400/000 : FNB,374.00 MANGOAPPS 4XX*5191 19 MAY XX5114 374.00 MANGOAPPS 4XXXXX*5191 19 MAY XXXXXXXXXXXXXXXXXXX5114,Account Payment,374.00 MANGOAPPS 4XX*5191 19 MAY XX5114 374.00 MANGOAPPS 4XXXXX*5191 19 MAY XXXXXXXXXXXXXXXXXXX5114,6922.11,,1422740.84,AccountTransactionsReport.csv,417,2025-05,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-05-21,8400/000 : FNB,59.00 GREENBACK.COM 4XX*5225 19 MAY XX9655 59.00 GREENBACK.COM 4XXXXX*5225 19 MAY XXXXXXXXXXXXXXXXXX,Account Payment,59.00 GREENBACK.COM 4XX*5225 19 MAY XX9655 59.00 GREENBACK.COM 4XXXXX*5225 19 MAY XXXXXXXXXXXXXXXXX,1091.99,,1423832.83,AccountTransactionsReport.csv,418,2025-05,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-05-22,8400/000 : FNB,"74.00 PIPEDREAM, IN 4XX*5191 20 MAY XX9052 74.00 PIPEDREAM, IN 4XXXXX*5191 20 MAY XXXXXXXXXXXXXXXXXX",Account Payment,"74.00 PIPEDREAM, IN 4XX*5191 20 MAY XX9052 74.00 PIPEDREAM, IN 4XXXXX*5191 20 MAY XXXXXXXXXXXXXXXXX",1367.02,,1425199.85,AccountTransactionsReport.csv,419,2025-05,False,Other Computer Services,Other Computer Services,Other Computer Services
,2025-05-22,8400/000 : FNB,54.00 AIRTABLE.COM/ 4XX*5191 21 MAY XX9771 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 MAY XXXXXXXXXXXXXXXXXX,Account Payment,54.00 AIRTABLE.COM/ 4XX*5191 21 MAY XX9771 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 MAY XXXXXXXXXXXXXXXXX,998.16,,1426198.01,AccountTransactionsReport.csv,420,2025-05,False,Other Computer Services,Collaboration Tools,Collaboration Tools
,2025-05-27,8400/000 : FNB,150.00 AUTH0.COM 4XX*5191 25 MAY XX4215 150.00 AUTH0.COM 4XXXXX*5191 25 MAY XXXXXXXXXXXXXXXXXXX4215,Account Payment,150.00 AUTH0.COM 4XX*5191 25 MAY XX4215 150.00 AUTH0.COM 4XXXXX*5191 25 MAY XXXXXXXXXXXXXXXXXXX4215,2759.57,,1428957.58,AccountTransactionsReport.csv,421,2025-05,False,Security Services,Security Services,Security Services
,2025-05-27,8400/000 : FNB,399.99 POE.COM 4XX*5191 26 MAY XX8987 399.99 POE.COM 4XXXXX*5191 26 MAY XXXXXXXXXXXXXXXXXXX8987,Account Payment,399.99 POE.COM 4XX*5191 26 MAY XX8987 399.99 POE.COM 4XXXXX*5191 26 MAY XXXXXXXXXXXXXXXXXXX8987,399.99,,1429357.57,AccountTransactionsReport.csv,422,2025-05,False,Other Computer Services,Other Computer Services,Other Computer Services
3300/020 : Computer - Platforms,Closing Balance as at: 28/02/2026,,,,,1429357.57,,,AccountTransactionsReport.csv,423,Unknown,False,Other Computer Services,Other Computer Services,Other Computer Services
,Movement for the period,,,,,1429357.57,,,AccountTransactionsReport.csv,424,Unknown,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-01,8400/000 : FNB,74838424059105627089966,Account Payment,546.25 INTUIT QBoo 4910505225 28 FEB 74838424059105627089966,546.25,,546.25,AccountTransactionsReport(1).csv,425,2024-03,False,Productivity Software,Productivity Software,Productivity Software
,2024-03-01,8400/000 : FNB,74838424059105627089958,Account Payment,546.25 INTUIT QBoo 4910505225 28 FEB 74838424059105627089958,546.25,,1092.5,AccountTransactionsReport(1).csv,426,2024-03,False,Productivity Software,Productivity Software,Productivity Software
,2024-03-01,8400/000 : FNB,24011344060000013555616,Account Payment,141.99 CANVA I0407 4910505225 29 FEB 24011344060000013555616,141.99,,1234.49,AccountTransactionsReport(1).csv,427,2024-03,False,Other Computer Services,Design Tools,Design Tools
,2024-03-01,8400/000 : FNB,24492154060715485858617,Account Payment,182.85 WIX.COM 4910505191 29 FEB 24492154060715485858617,3605.29,,4839.78,AccountTransactionsReport(1).csv,428,2024-03,False,E-commerce Platforms,E-commerce Platforms,E-commerce Platforms
,2024-03-01,8400/000 : FNB,74007484060245460213921,Account Payment,6338.80 CBAMindjet 4910505191 28 FEB 74007484060245460213921,6338.8,,11178.58,AccountTransactionsReport(1).csv,429,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-02,8400/000 : FNB,74389244060000000034543,Account Payment,39.56 FRAPPE CLOUD 4910505191 29 FEB 74389244060000000034543,780.01,,11958.59,AccountTransactionsReport(1).csv,430,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-02,8400/000 : FNB,74143614061000065948652,Account Payment,606.30 FACEBK 7L8R 4910505191 29 FEB 74143614061000065948652,606.3,,12564.89,AccountTransactionsReport(1).csv,431,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-02,8400/000 : FNB,74143614061000065086818,Account Payment,230.00 FACEBK 6YHQ 4910505191 29 FEB 74143614061000065086818,230.0,,12794.89,AccountTransactionsReport(1).csv,432,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-04,8400/000 : FNB,74697694062920050377883,Account Payment,48.24 GOOGLEGSUITE 4910505225 01 MAR 74697694062920050377883,1031.76,,13826.65,AccountTransactionsReport(1).csv,433,2024-03,False,Other Computer Services,Analytics & Monitoring,Analytics & Monitoring
,2024-03-04,8400/000 : FNB,74796314061000800649059,Account Payment,18.40 FACEBK FACEB 4910505191 01 MAR 74796314061000800649059,362.9,,14189.55,AccountTransactionsReport(1).csv,434,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-04,8400/000 : FNB,24011344061000080872109,Account Payment,29.00 ECM A LEGALZ 4910505191 01 MAR 24011344061000080872109,571.95,,14761.5,AccountTransactionsReport(1).csv,435,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-04,8400/000 : FNB,24492164061000052396848,Account Payment,6.00 GLASSFROG 4910505191 01 MAR 24492164061000052396848,118.34,,14879.84,AccountTransactionsReport(1).csv,436,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-04,8400/000 : FNB,74697694062920040509553,Account Payment,39.82 GOOGLEGSUITE 4910505191 01 MAR 74697694062920040509553,851.67,,15731.51,AccountTransactionsReport(1).csv,437,2024-03,False,Other Computer Services,Analytics & Monitoring,Analytics & Monitoring
,2024-03-04,8400/000 : FNB,74838424061107522512007,Account Payment,546.25 INTUIT QBoo 4910505225 01 MAR 74838424061107522512007,546.25,,16277.76,AccountTransactionsReport(1).csv,438,2024-03,False,Productivity Software,Productivity Software,Productivity Software
,2024-03-04,8400/000 : FNB,24011344062000021572346,Account Payment,134.00 SINCH MAILGU 4910505191 02 MAR 24011344062000021572346,2631.58,,18909.34,AccountTransactionsReport(1).csv,439,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-04,8400/000 : FNB,24011344061000044082902,Account Payment,1013.36 CANVA I040 4910505225 01 MAR 24011344061000044082902,1013.36,,19922.7,AccountTransactionsReport(1).csv,440,2024-03,False,Other Computer Services,Design Tools,Design Tools
,2024-03-04,8400/000 : FNB,74697694062920050389193,Account Payment,376.03 GOOGLEGSUIT 4910505225 01 MAR 74697694062920050389193,8042.56,,27965.26,AccountTransactionsReport(1).csv,441,2024-03,False,Other Computer Services,Analytics & Monitoring,Analytics & Monitoring
,2024-03-04,8400/000 : FNB,74697694062920040656727,Account Payment,29.81 GOOGLEGSUITE 4910505191 01 MAR 74697694062920040656727,587.94,,28553.2,AccountTransactionsReport(1).csv,442,2024-03,False,Other Computer Services,Analytics & Monitoring,Analytics & Monitoring
,2024-03-04,8400/000 : FNB,74796314061000900663042,Account Payment,18.40 FACEBK FACEB 4910505191 01 MAR 74796314061000900663042,362.9,,28916.1,AccountTransactionsReport(1).csv,443,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-04,8400/000 : FNB,74609054061000011136978,Account Payment,4.76 SLACK T06A3T45 4910505191 01 MAR 74609054061000011136978,93.88,,29009.98,AccountTransactionsReport(1).csv,444,2024-03,False,Communication,Communication,Communication
,2024-03-04,8400/000 : FNB,74796314061000100531064,Account Payment,9.20 FACEBK FACEBK 4910505191 01 MAR 74796314061000100531064,181.45,,29191.43,AccountTransactionsReport(1).csv,445,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-05,8400/000 : FNB,24492164064000018168114,Account Payment,1499.00 APPDIRECT 4910505225 04 MAR 24492164064000018168114,29438.33,,58629.76,AccountTransactionsReport(1).csv,446,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-05,8400/000 : FNB,74201334062000006852834,Account Payment,450.00 WAPPALYZER 4910505191 02 MAR 74201334062000006852834,8837.39,,67467.15,AccountTransactionsReport(1).csv,447,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-05,8400/000 : FNB,24011344064000021451309,Account Payment,279.96 STABLE 4910505191 04 MAR 24011344064000021451309,5498.03,,72965.18,AccountTransactionsReport(1).csv,448,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-05,8400/000 : FNB,24011344063000051930645,Account Payment,143.20 MOZSEOHELP@ 4910505191 03 MAR 24011344063000051930645,2812.25,,75777.43,AccountTransactionsReport(1).csv,449,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-05,8400/000 : FNB,74609054064000003356698,Account Payment,99.00 DMNS.APP BUSI 4910505191 04 MAR 74609054064000003356698,1944.22,,77721.65,AccountTransactionsReport(1).csv,450,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-05,8400/000 : FNB,24011344063000021249241,Account Payment,95.00 10WEB.IO 4910505191 03 MAR 24011344063000021249241,1865.67,,79587.32,AccountTransactionsReport(1).csv,451,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-05,8400/000 : FNB,74083424064000001286624,Account Payment,60.00 INSOMNIA TEAM 4910505191 03 MAR 74083424064000001286624,1178.31,,80765.63,AccountTransactionsReport(1).csv,452,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-05,8400/000 : FNB,24492164064000015524384,Account Payment,4.95 SHELLS.COM 4910505191 04 MAR 24492164064000015524384,97.22,,80862.85,AccountTransactionsReport(1).csv,453,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-05,8400/000 : FNB,24000774064000000318660,Account Payment,3.97 CLOUDFLARE 4910505191 04 MAR 24000774064000000318660,77.97,,80940.82,AccountTransactionsReport(1).csv,454,2024-03,False,Cloud Services,Cloud Services,Cloud Services
,2024-03-05,8400/000 : FNB,24492164062000046984922,Account Payment,1.00 VIRTONOMICS SI 4910505191 02 MAR 24492164062000046984922,19.64,,80960.46,AccountTransactionsReport(1).csv,455,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-06,8400/000 : FNB,74143614065000103931617,Account Payment,2058.98 SHOPIFY 21 4910505191 04 MAR 74143614065000103931617,40435.58,,121396.04,AccountTransactionsReport(1).csv,456,2024-03,False,E-commerce Platforms,E-commerce Platforms,E-commerce Platforms
,2024-03-06,8400/000 : FNB,24011344064000053161727,Account Payment,329.00 TRIPLE WHALE 4910505191 04 MAR 24011344064000053161727,6461.12,,127857.16,AccountTransactionsReport(1).csv,457,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-06,8400/000 : FNB,24492164065000019699595,Account Payment,120.75 MANAGEWP 4910505225 05 MAR 24492164065000019699595,2356.63,,130213.79,AccountTransactionsReport(1).csv,458,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-06,8400/000 : FNB,24492164065000019693515,Account Payment,120.75 MANAGEWP 4910505225 05 MAR 24492164065000019693515,2356.63,,132570.42,AccountTransactionsReport(1).csv,459,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-06,8400/000 : FNB,74601004064409070916123,Account Payment,408.94 MSFT E0700 4910505225 04 MAR 74601004064409070916123,408.94,,132979.36,AccountTransactionsReport(1).csv,460,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-06,8400/000 : FNB,24492164064000040025142,Account Payment,19.00 GITHUB INC. 4910505225 04 MAR 24492164064000040025142,373.14,,133352.5,AccountTransactionsReport(1).csv,461,2024-03,False,Development Tools,Development Tools,Development Tools
,2024-03-06,8400/000 : FNB,24492164064000040200984,Account Payment,6.35 GITHUB INC. 4910505225 04 MAR 24492164064000040200984,124.71,,133477.21,AccountTransactionsReport(1).csv,462,2024-03,False,Development Tools,Development Tools,Development Tools
,2024-03-06,8400/000 : FNB,74548584065002707023227,Account Payment,SAGE ACC 4910505225 04 MAR 74548584065002707023227,3160.0,,136637.21,AccountTransactionsReport(1).csv,463,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-07,8400/000 : FNB,74143614066000066921505,Account Payment,345.00 FACEBK PQPU 4910505191 05 MAR 74143614066000066921505,345.0,,136982.21,AccountTransactionsReport(1).csv,464,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-07,8400/000 : FNB,74007484066246184341240,Account Payment,77.05 CBAPlesk 4910505191 05 MAR 74007484066246184341240,1503.76,,138485.97,AccountTransactionsReport(1).csv,465,2024-03,False,Domain & Hosting,Domain & Hosting,Domain & Hosting
,2024-03-07,8400/000 : FNB,24011344066000018908756,Account Payment,15.00 HIGHTAIL 4910505191 06 MAR 24011344066000018908756,292.32,,138778.29,AccountTransactionsReport(1).csv,466,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-08,8400/000 : FNB,74987504066000113233021,Account Payment,690.00 FACEBK HABDX 4910505191 06 MAR 74987504066000113233021,690.0,,139468.29,AccountTransactionsReport(1).csv,467,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-08,8400/000 : FNB,24011344066000058714502,Account Payment,20.00 VERCEL INC. 4910505225 06 MAR 24011344066000058714502,389.76,,139858.05,AccountTransactionsReport(1).csv,468,2024-03,False,Cloud Services,Cloud Services,Cloud Services
,2024-03-08,8400/000 : FNB,24011344066000058567868,Account Payment,20.00 VERCEL INC. 4910505225 06 MAR 24011344066000058567868,389.76,,140247.81,AccountTransactionsReport(1).csv,469,2024-03,False,Cloud Services,Cloud Services,Cloud Services
,2024-03-08,8400/000 : FNB,74609054066000010244273,Account Payment,19.99 WOOCOMMERCE S 4910505225 06 MAR 74609054066000010244273,389.56,,140637.37,AccountTransactionsReport(1).csv,470,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-08,8400/000 : FNB,24492164067000013899736,Account Payment,7.00 NPM INC. 4910505191 07 MAR 24492164067000013899736,135.72,,140773.09,AccountTransactionsReport(1).csv,471,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-08,8400/000 : FNB,24492164067000013874242,Account Payment,7.00 NPM INC. 4910505191 07 MAR 24492164067000013874242,135.72,,140908.81,AccountTransactionsReport(1).csv,472,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-08,8400/000 : FNB,24492164067000013837579,Account Payment,7.00 NPM INC. 4910505191 07 MAR 24492164067000013837579,135.72,,141044.53,AccountTransactionsReport(1).csv,473,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-08,8400/000 : FNB,24492164067000013620108,Account Payment,7.00 NPM INC. 4910505191 07 MAR 24492164067000013620108,135.72,,141180.25,AccountTransactionsReport(1).csv,474,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-08,8400/000 : FNB,74208474067000011542216,Account Payment,3.60 GETADDRESS.IO 4910505225 07 MAR 74208474067000011542216,88.94,,141269.19,AccountTransactionsReport(1).csv,475,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-09,8400/000 : FNB,24021214068012609863853,Account Payment,171.35 PADDLE.NETD 4910505191 08 MAR 24021214068012609863853,3299.63,,144568.82,AccountTransactionsReport(1).csv,476,2024-03,False,Other Computer Services,Subscription Management,Subscription Management
,2024-03-09,8400/000 : FNB,24492164068000000097293,Account Payment,99.00 MIOSALON.COM 4910505225 07 MAR 24492164068000000097293,1919.49,,146488.31,AccountTransactionsReport(1).csv,477,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-09,8400/000 : FNB,24492164068000000067155,Account Payment,99.00 MIOSALON.COM 4910505225 07 MAR 24492164068000000067155,1919.49,,148407.8,AccountTransactionsReport(1).csv,478,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-09,8400/000 : FNB,24000774068000003905741,Account Payment,28.75 CLOUDFLARE 4910505191 08 MAR 24000774068000003905741,553.63,,148961.43,AccountTransactionsReport(1).csv,479,2024-03,False,Cloud Services,Cloud Services,Cloud Services
,2024-03-09,8400/000 : FNB,74838424067102485556160,Account Payment,546.25 INTUIT QBoo 4910505225 07 MAR 74838424067102485556160,546.25,,149507.68,AccountTransactionsReport(1).csv,480,2024-03,False,Productivity Software,Productivity Software,Productivity Software
,2024-03-11,8400/000 : FNB,24492164068000042875680,Account Payment,150.00 AUTH0.COM 4910505191 08 MAR 24492164068000042875680,2888.5,,152396.18,AccountTransactionsReport(1).csv,481,2024-03,False,Security Services,Security Services,Security Services
,2024-03-11,8400/000 : FNB,24492164068000050171345,Account Payment,25.00 NOTION LABS 4910505191 08 MAR 24492164068000050171345,481.42,,152877.6,AccountTransactionsReport(1).csv,482,2024-03,False,Other Computer Services,Collaboration Tools,Collaboration Tools
,2024-03-12,8400/000 : FNB,74143254069000002269557,Account Payment,49.00 SKRAPP.IO STA 4910505191 09 MAR 74143254069000002269557,938.57,,153816.17,AccountTransactionsReport(1).csv,483,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-12,8400/000 : FNB,24492164071000014844255,Account Payment,32.00 BUBBLE STARTE 4910505191 11 MAR 24492164071000014844255,612.94,,154429.11,AccountTransactionsReport(1).csv,484,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-12,8400/000 : FNB,24492164070000012421230,Account Payment,25.00 NOTION LABS 4910505191 10 MAR 24492164070000012421230,478.86,,154907.97,AccountTransactionsReport(1).csv,485,2024-03,False,Other Computer Services,Collaboration Tools,Collaboration Tools
,2024-03-12,8400/000 : FNB,74143614071000933531282,Account Payment,345.00 FACEBK 7HE7 4910505191 10 MAR 74143614071000933531282,345.0,,155252.97,AccountTransactionsReport(1).csv,486,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-12,8400/000 : FNB,24492164070000021571728,Account Payment,9.90 NOTION LABS I 4910505191 10 MAR 24492164070000021571728,189.63,,155442.6,AccountTransactionsReport(1).csv,487,2024-03,False,Other Computer Services,Collaboration Tools,Collaboration Tools
,2024-03-12,8400/000 : FNB,74143614071001100127565,Account Payment,3001.45 SHOPIFY 22 4910505225 10 MAR 74143614071001100127565,57491.16,,212933.76,AccountTransactionsReport(1).csv,488,2024-03,False,E-commerce Platforms,E-commerce Platforms,E-commerce Platforms
,2024-03-12,8400/000 : FNB,24011344071000019609364,Account Payment,99.00 DYNAMIC.XYZ 4910505191 11 MAR 24011344071000019609364,1896.29,,214830.05,AccountTransactionsReport(1).csv,489,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
,2024-03-13,8400/000 : FNB,24492164071000034375397,Account Payment,189.00 GITHUB INC. 4910505225 11 MAR 24492164071000034375397,3620.19,,218450.24,AccountTransactionsReport(1).csv,490,2024-03,False,Development Tools,Development Tools,Development Tools
,2024-03-13,8400/000 : FNB,24492164071000034485832,Account Payment,63.00 GITHUB INC. 4910505225 11 MAR 24492164071000034485832,1206.73,,219656.97,AccountTransactionsReport(1).csv,491,2024-03,False,Development Tools,Development Tools,Development Tools
,2024-03-13,8400/000 : FNB,24492164071000034120397,Account Payment,42.00 GITHUB INC. 4910505225 11 MAR 24492164071000034120397,804.48,,220461.45,AccountTransactionsReport(1).csv,492,2024-03,False,Development Tools,Development Tools,Development Tools
,2024-03-13,8400/000 : FNB,74838424071105795137153,Account Payment,546.25 INTUIT QBoo 4910505225 11 MAR 74838424071105795137153,546.25,,221007.7,AccountTransactionsReport(1).csv,493,2024-03,False,Productivity Software,Productivity Software,Productivity Software
,2024-03-13,8400/000 : FNB,74838424071105795137104,Account Payment,546.25 INTUIT QBoo 4910505225 11 MAR 74838424071105795137104,546.25,,221553.95,AccountTransactionsReport(1).csv,494,2024-03,False,Productivity Software,Productivity Software,Productivity Software
,2024-03-13,8400/000 : FNB,24492164072000011883131,Account Payment,25.00 NOTION LABS 4910505191 12 MAR 24492164072000011883131,481.07,,222035.02,AccountTransactionsReport(1).csv,495,2024-03,False,Other Computer Services,Collaboration Tools,Collaboration Tools
,2024-03-14,8400/000 : FNB,24492164072000036530576,Account Payment,15.00 TABNINE 4910505191 12 MAR 24492164072000036530576,288.65,,222323.67,AccountTransactionsReport(1).csv,496,2024-03,False,Other Computer Services,Other Computer Services,Other Computer Services
