Transaction_Date,Description,Amount,2CO.COM,10Web,Adobe,Airtable,1xAllproduc,AICAMP,AI PDF MYAID,Acquire,Afforai,Anaconda,Appy Pie,AgencyAnalyt,Anima app,Anthropic,Autho.com,Appdirect,Atarim Agency,B2B Trade Store,Beenverified,Beeceptor,Bobgroup,Bubble Starter,CAL.COM,Canva,CBA Plesk,CBAC Cleaner,CassidyAI,Chatbase,Chatbox,ClaudeAI,Clinic Software,Cloud,Cloudflare,Chrisking Me,Codesandbox,COMPONENTS.STU,Cursor AI,CustomGPT,DMNS App,DNHGodaddy,DNH Domain,DeepAi,DevianArt,DIFY,Digital Ocean,Docker Inc.,Dropbox,Dynamic.xyz,ECM A Legal,Elementor,Endole.co.uk,EMMA AI,Facebook,FIGMA,FLUXAI,Framer.com,Frappe,Freshworks,Getaddress I.O,Github,GitPOD,Glassfrog,Google Cloud,Google Suite,Greenback,Hasura,Heroku,Hightail,Holaspirit,Huggingface,Insomnia Team,Intercom R & D,Intuit,ISHRAQ,Jina AI,Kling Ai,Lemsqzy,Leonardo AI,Linkedin,Linode.akam,Looka logo,Make.com,Mattermost,Mermaid,Microsoft,Mindjet,MioSalon,NPM INC,Notion Labs,Manage WP,Mangoapps,Mozseohelp,Namebio,Nettica Corpco,Nomic,Obsidian MD,WWW.ODRIVE,Open Ai,Open Phone,Org.Chart,Paddle.net,Perplexity,Pipedream,Playfab,Pipedrive UK,poe.com,Postman,Railway,REG Agent,Replit,Retool,SQSP,Sentry,SAGE,Shells.com,Shopify,Sinch Mailgun,Skrapp.io,Slack,Squarespace,SR.HT Service,Stackblitz,Stable,Stock2Shop,Suno Inc,Tabnine,TeamCity,Termius Corpco,Time is LTD,TINYACQUISIT,Triple Whale,Twenty.com,Unstoppabledo,You.com,Vercel,Vidboard,Virtonomics,Wappalyzer,Webflow,Windsurf,Wiza,Wix,Wolfram,WooCommerce,Wondershare,WWW.W3SCHOOL,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Vendor
2025-04-11,20.00 VERCEL INC. 4XX*5191 09 APR XX2884 20.00 VERCEL INC. 4XXXXX*5191 09 APR XXXXXXXXXXXXXXXXXXX28,403.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.83,,,,,,,,,,,,,,,,Vercel
2025-04-12,99.00 DYNAMIC.XYZ 4XX*5191 11 APR XX7007 99.00 DYNAMIC.XYZ 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX70,1981.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dynamic.xyz
2025-04-12,99.00 DMNS.APP BUSI 4XX*5191 11 APR XX7265 99.00 DMNS.APP BUSI 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXX,1981.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMNS App
2025-04-12,Shopify 74.75 SHOPIFY* 3522 4XXXXX*5225 10 APR XXXXXXXXXXXXXXXXXXX0590 Shopify,1511.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shopify
2025-04-12,72.00 TERMIUS CORPO 4XX*5191 10 APR XX7687 72.00 TERMIUS CORPO 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXX,1455.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.55,,,,,,,,,,,,,,,,,,,,,,,Termius Corpco
2025-04-12,49.91 FRAPPE CLOUD 4XX*5191 11 APR XX0011 49.91 FRAPPE CLOUD 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX,999.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frappe
2025-04-12,32.00 BUBBLE STARTE 4XX*5191 11 APR XX7313 32.00 BUBBLE STARTE 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXX,640.54,,,,,,,,,,,,,,,,,,,,,,640.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bubble Starter
2025-04-12,224.99 Google Chara 4XX*5191 10 APR XX3020 224.99 Google Chara 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXX,224.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google Suite
2025-04-12,"7.00 NPM, INC. 4XX*5191 11 APR XX6938 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX6938",140.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPM INC
2025-04-12,"7.00 NPM, INC. 4XX*5191 11 APR XX9574 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX9574",140.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPM INC
2025-04-12,"7.00 NPM, INC. 4XX*5191 11 APR XX6750 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX6750",140.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPM INC
2025-04-12,"7.00 NPM, INC. 4XX*5191 11 APR XX4575 7.00 NPM, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX4575",140.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPM INC
2025-04-12,Shopify 3633.95 SHOPIFY* 35 4XXXXX*5225 10 APR XXXXXXXXXXXXXXXXXXX4740 Shopify,73463.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73463.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shopify
2025-04-12,179.00 MOZSEO:HELP@ 4XX*5191 10 APR XX6069 179.00 MOZSEO:HELP@ 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXX,3618.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3618.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mozseohelp
2025-04-12,150.00 AUTH0.COM 4XX*5191 10 APR XX9515 150.00 AUTH0.COM 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXXXX9515,3032.39,,,,,,,,,,,,,,,3032.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autho.com
2025-04-12,99.99 JINA.AI 4XX*5191 11 APR XX9360 99.99 JINA.AI 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX9360,2001.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jina AI
2025-04-14,1104.00 SQSP* INV17 4XX*5191 11 APR XX3470 1104.00 SQSP* INV17 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXX,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SQSP
2025-04-14,430.00 Dlocal *Micr 4XX*5191 11 APR XX5528 430.00 Dlocal *Micr 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXX,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft
2025-04-14,9.00 TWENTY.COM 4XX*5191 11 APR XX4060 9.00 TWENTY.COM 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX4060,180.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.15,,,,,,,,,,,,,,,,,,,Twenty.com
2025-04-14,"Github Inc. 210.00 GITHUB, INC. 4XXXXX*5225 11 APR XXXXXXXXXXXXXXXXXXX7308 Github Inc.",4203.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Github
2025-04-14,"Github Inc. 67.18 GITHUB, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX2885 Github Inc.",1344.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Github
2025-04-14,"Github Inc. 42.00 GITHUB, INC. 4XXXXX*5191 11 APR XXXXXXXXXXXXXXXXXXX7698 Github Inc.",840.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Github
2025-04-15,9.00 GITPOD.IO 4XX*5191 12 APR XX8368 9.00 GITPOD.IO 4XXXXX*5191 12 APR XXXXXXXXXXXXXXXXXXX8368,179.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GitPOD
2025-04-15,11.49 GOOGLE *Colab 4XX*5191 14 APR XX8863 11.49 GOOGLE *Colab 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXX,228.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google Suite
2025-04-15,15.00 TABNINE 4XX*5191 12 APR XX2448 15.00 TABNINE 4XXXXX*5191 12 APR XXXXXXXXXXXXXXXXXXX2448,298.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.85,,,,,,,,,,,,,,,,,,,,,,,,,Tabnine
2025-04-15,Hightail 15.00 HIGHTAIL 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXXXX0413 Hightail,298.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hightail
2025-04-15,20.00 HUGGINGFACE 4XX*5191 12 APR XX1733 20.00 HUGGINGFACE 4XXXXX*5191 12 APR XXXXXXXXXXXXXXXXXXX17,398.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huggingface
2025-04-15,29.09 RAILWAY 4XX*5191 13 APR XX7403 29.09 RAILWAY 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXXXX7403,579.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Railway
2025-04-15,54.98 PADDLE.NET* W 4XX*5191 14 APR XX1459 54.98 PADDLE.NET* W 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXX,1095.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paddle.net
2025-04-15,67.85 LEMSQZY* CHAT 4XX*5191 13 APR XX0136 67.85 LEMSQZY* CHAT 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXX,1351.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemsqzy
2025-04-15,174.00 INTERCOM R&D 4XX*5191 13 APR XX3868 174.00 INTERCOM R&D 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXX,3466.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3466.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intercom R & D
2025-04-15,180.00 AGENCYANALYT 4XX*5225 13 APR XX6689 180.00 AGENCYANALYT 4XXXXX*5225 13 APR XXXXXXXXXXXXXXXXX,3586.17,,,,,,,,,,,3586.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appy Pie
2025-04-15,5.00 WWW.FLUX.AI 4XX*5191 13 APR XX9483 5.00 WWW.FLUX.AI 4XXXXX*5191 13 APR XXXXXXXXXXXXXXXXXXX9483,99.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLUXAI
2025-04-16,"47.45 REPLIT, INC. 4XX*5191 14 APR XX9172 47.45 REPLIT, INC. 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXXXX",945.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Replit
2025-04-16,151.35 SLACK T0MN3D 4XX*5225 15 APR XX3502 151.35 SLACK T0MN3D 4XXXXX*5225 15 APR XXXXXXXXXXXXXXXXX,2955.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2955.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slack
2025-04-16,280.00 WIZA.CO 4XX*5191 14 APR XX3347 280.00 WIZA.CO 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXXXX3347,5578.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5578.48,,,,,,,,,,Wiza
2025-04-16,"Github Inc. 14.00 GITHUB, INC. 4XXXXX*5225 14 APR XXXXXXXXXXXXXXXXXXX3015 Github Inc.",278.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Github
2025-04-16,33.27 RAILWAY 4XX*5191 14 APR XX6376 33.27 RAILWAY 4XXXXX*5191 14 APR XXXXXXXXXXXXXXXXXXX6376,662.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Railway
2025-04-17,Google 199.99 Google AppDa 4XXXXX*5191 15 APR XXXXXXXXXXXXXXXXXXX7031 Google,199.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google Suite
2025-04-17,350.00 FRAMER.COM 4XX*5191 16 APR XX4544 350.00 FRAMER.COM 4XXXXX*5191 16 APR XXXXXXXXXXXXXXXXXXX45,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Framer.com
2025-04-17,"Github Inc. 91.00 GITHUB, INC. 4XXXXX*5191 15 APR XXXXXXXXXXXXXXXXXXX1721 Github Inc.",1777.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Github
2025-04-17,231.95 HOLASPIRIT 4XX*5225 15 APR XX9286 231.95 HOLASPIRIT 4XXXXX*5225 15 APR XXXXXXXXXXXXXXXXXXX92,5152.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holaspirit
2025-04-17,376.40 HOLASPIRIT 4XX*5225 15 APR XX3826 376.40 HOLASPIRIT 4XXXXX*5225 15 APR XXXXXXXXXXXXXXXXXXX38,8360.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8360.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holaspirit
2025-04-19,20.00 VERCEL INC. 4XX*5191 16 APR XX1645 20.00 VERCEL INC. 4XXXXX*5191 16 APR XXXXXXXXXXXXXXXXXXX16,389.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.76,,,,,,,,,,,,,,,,Vercel
2025-04-19,Facebook 1265.00 FACEBK *36H 4XXXXX*5191 17 APR XXXXXXXXXXXXXXXXXXX3072 Facebook,1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facebook
2025-04-22,374.00 MANGOAPPS 4XX*5191 20 APR XX7388 374.00 MANGOAPPS 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXXXX7388,7211.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7211.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mangoapps
2025-04-22,20.00 HUGGINGFACE 4XX*5191 20 APR XX8924 20.00 HUGGINGFACE 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXXXX89,385.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huggingface
2025-04-22,"50.01 REPLIT, INC. 4XX*5191 19 APR XX6133 50.01 REPLIT, INC. 4XXXXX*5191 19 APR XXXXXXXXXXXXXXXXXXX",964.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Replit
2025-04-22,50.15 LINODE . AKAM 4XX*5191 20 APR XX2060 50.15 LINODE . AKAM 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXX,966.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linode.akam
2025-04-22,54.00 AIRTABLE.COM/ 4XX*5191 21 APR XX7919 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 APR XXXXXXXXXXXXXXXXX,1041.24,,,,1041.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Airtable
2025-04-22,59.00 GREENBACK.COM 4XX*5225 19 APR XX2616 59.00 GREENBACK.COM 4XXXXX*5225 19 APR XXXXXXXXXXXXXXXXX,1137.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Greenback
2025-04-22,"74.00 PIPEDREAM, IN 4XX*5191 20 APR XX2751 74.00 PIPEDREAM, IN 4XXXXX*5191 20 APR XXXXXXXXXXXXXXXXX",1426.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pipedrive UK
